CustomerID,Date (dd/mm/yyyy),Sum of Day,Sum of Discount Value,Sum of Month,Order Count,Sum of Net Sales,Sum of Price Per Unit(USD),Product ID,Sum of Profit,Sum of Promotion Discount,PromotionID,Sum of Total Sales,Sum of Units Sold,Sum of Year
33,2021-08-21 00:00:00,21,0,8,472,269997,89999,P003,26999.7,0,0,269997,3,2021
33,2021-10-04 00:00:00,4,0,10,1022,15999,15999,P013,1599.9,0,0,15999,1,2021
33,2021-10-24 00:00:00,24,0,10,2391,5598,2799,P024,559.8000000000001,0,0,5598,2,2021
33,2021-11-02 00:00:00,2,0,11,2365,3499,3499,P009,349.90000000000003,0,0,3499,1,2021
33,2021-12-29 00:00:00,29,0,12,914,2999,2999,P012,299.90000000000003,0,0,2999,1,2021
33,2022-01-24 00:00:00,24,0,1,1317,17998,8999,P025,1799.8000000000002,0,0,17998,2,2022
33,2022-01-28 00:00:00,28,0,1,314,2799,2799,P024,279.90000000000003,0,0,2799,1,2022
33,2022-01-31 00:00:00,31,0,1,2246,99,99,P029,9.9,0,0,99,1,2022
33,2022-02-07 00:00:00,7,0,2,414,239997,79999,P001,23999.7,0,0,239997,3,2022
33,2022-04-02 00:00:00,2,799.6,4,2094,3997.8,1999,P022,399.78000000000003,0.2,PR001,3998,2,2022
33,2022-04-02 00:00:00,2,299.8,4,3377,1498.8,1499,P023,149.88,0.2,PR001,1499,1,2022
33,2022-05-20 00:00:00,20,1199.4,5,2158,5996.8,1999,P022,599.6800000000001,0.2,PR001,5997,3,2022
33,2022-07-02 00:00:00,2,5999,7,934,11997.5,5999,P019,1199.75,0.5,PR004,11998,2,2022
33,2022-08-31 00:00:00,31,0,8,2669,89999,89999,P003,8999.9,0,0,89999,1,2022
33,2022-09-14 00:00:00,14,0,9,2756,3499,3499,P009,349.90000000000003,0,0,3499,1,2022
33,2022-10-05 00:00:00,5,0,10,2878,7499,7499,P006,749.9000000000001,0,0,7499,1,2022
33,2022-10-29 00:00:00,29,0,10,143,12999,12999,P020,1299.9,0,0,12999,1,2022
33,2022-11-07 00:00:00,7,0,11,2172,2299,2299,P018,229.9,0,0,2299,1,2022
33,2022-11-26 00:00:00,26,0,11,2809,159998,79999,P001,15999.800000000001,0,0,159998,2,2022
33,2022-12-01 00:00:00,1,0,12,1460,4497,1499,P023,449.70000000000005,0,0,4497,3,2022
33,2022-12-03 00:00:00,3,0,12,3139,20997,6999,P007,2099.7000000000003,0,0,20997,3,2022
33,2022-12-29 00:00:00,29,0,12,2667,1499,1499,P011,149.9,0,0,1499,1,2022
33,2023-01-11 00:00:00,11,0,1,2039,2998,1499,P011,299.8,0,0,2998,2,2023
33,2023-02-17 00:00:00,17,0,2,1892,7499,7499,P006,749.9000000000001,0,0,7499,1,2023
33,2023-04-26 00:00:00,26,5199.6,4,3065,25997.8,12999,P020,2599.78,0.2,PR001,25998,2,2023
33,2023-06-06 00:00:00,6,0,6,3400,3998,1999,P022,399.8,0,0,3998,2,2023
33,2023-06-07 00:00:00,7,0,6,3500,8397,2799,P024,839.7,0,0,8397,3,2023
33,2023-06-19 00:00:00,19,0,6,2197,5598,2799,P024,559.8000000000001,0,0,5598,2,2023
33,2023-06-24 00:00:00,24,0,6,1218,7499,7499,P006,749.9000000000001,0,0,7499,1,2023
33,2023-06-26 00:00:00,26,0,6,1206,239997,79999,P001,23999.7,0,0,239997,3,2023
33,2023-07-01 00:00:00,1,119998.5,7,1963,239996.5,79999,P001,23999.65,0.5,PR004,239997,3,2023
33,2023-07-13 00:00:00,13,0,7,1220,20997,6999,P007,2099.7000000000003,0,0,20997,3,2023
33,2023-08-05 00:00:00,5,0,8,1305,4497,1499,P011,449.70000000000005,0,0,4497,3,2023
33,2023-08-12 00:00:00,12,0,8,379,2299,2299,P018,229.9,0,0,2299,1,2023
33,2023-08-15 00:00:00,15,0,8,861,2799,2799,P024,279.90000000000003,0,0,2799,1,2023
33,2023-09-27 00:00:00,27,0,9,1379,5499,5499,P008,549.9,0,0,5499,1,2023
33,2023-10-02 00:00:00,2,0,10,65,3897,1299,P021,389.70000000000005,0,0,3897,3,2023
33,2023-10-15 00:00:00,15,0,10,1185,20997,6999,P007,2099.7000000000003,0,0,20997,3,2023
33,2023-10-29 00:00:00,29,0,10,324,13998,6999,P007,1399.8000000000002,0,0,13998,2,2023
33,2023-11-10 00:00:00,10,0,11,3308,4497,1499,P023,449.70000000000005,0,0,4497,3,2023
33,2023-11-19 00:00:00,19,0,11,1608,15999,15999,P013,1599.9,0,0,15999,1,2023
33,2023-12-29 00:00:00,29,4199.3,12,298,5998.3,5999,P019,599.83,0.7,PR005,5999,1,2023
33,2023-12-31 00:00:00,31,12597.9,12,45,17996.3,5999,P019,1799.63,0.7,PR005,17997,3,2023
34,2020-01-04 00:00:00,4,0,1,70,2998,1499,P023,299.8,0,0,2998,2,2020
34,2020-01-07 00:00:00,7,0,1,3304,6999,6999,P007,699.9000000000001,0,0,6999,1,2020
34,2020-01-11 00:00:00,11,0,1,612,2999,2999,P012,299.90000000000003,0,0,2999,1,2020
34,2020-02-18 00:00:00,18,0,2,3390,16497,5499,P026,1649.7,0,0,16497,3,2020
34,2020-03-08 00:00:00,8,0,3,279,698,349,P028,69.8,0,0,698,2,2020
34,2020-08-09 00:00:00,9,0,8,669,1499,1499,P023,149.9,0,0,1499,1,2020
34,2020-08-23 00:00:00,23,0,8,1937,1197,399,P030,119.7,0,0,1197,3,2020
34,2020-08-30 00:00:00,30,0,8,2822,24999,24999,P016,2499.9,0,0,24999,1,2020
34,2020-09-24 00:00:00,24,0,9,656,297,99,P029,29.700000000000003,0,0,297,3,2020
34,2020-09-28 00:00:00,28,0,9,1643,6998,3499,P009,699.8000000000001,0,0,6998,2,2020
34,2020-10-07 00:00:00,7,0,10,2699,5499,5499,P008,549.9,0,0,5499,1,2020
34,2020-10-14 00:00:00,14,0,10,1760,14997,4999,P014,1499.7,0,0,14997,3,2020
34,2020-11-28 00:00:00,28,0,11,1912,6597,2199,P010,659.7,0,0,6597,3,2020
34,2020-12-01 00:00:00,1,0,12,3428,12999,12999,P020,1299.9,0,0,12999,1,2020
34,2020-12-08 00:00:00,8,0,12,1956,297,99,P029,29.700000000000003,0,0,297,3,2020
34,2020-12-08 00:00:00,8,0,12,973,3499,3499,P009,349.90000000000003,0,0,3499,1,2020
34,2021-01-12 00:00:00,12,0,1,1053,10499,10499,P017,1049.9,0,0,10499,1,2021
34,2021-01-12 00:00:00,12,0,1,847,798,399,P030,79.80000000000001,0,0,798,2,2021
34,2021-04-19 00:00:00,19,559.8000000000001,4,2534,2798.8,2799,P024,279.88000000000005,0.2,PR001,2799,1,2021
34,2021-05-09 00:00:00,9,2799.6000000000004,5,2023,13997.8,6999,P007,1399.78,0.2,PR001,13998,2,2021
34,2021-05-16 00:00:00,16,239.4,5,592,1196.8,399,P030,119.68,0.2,PR001,1197,3,2021
34,2021-05-26 00:00:00,26,159.60000000000002,5,954,797.8,399,P030,79.78,0.2,PR001,798,2,2021
34,2021-05-28 00:00:00,28,699.8000000000001,5,416,3498.8,3499,P009,349.88000000000005,0.2,PR001,3499,1,2021
34,2021-06-04 00:00:00,4,0,6,1986,8997,2999,P012,899.7,0,0,8997,3,2021
34,2021-06-10 00:00:00,10,0,6,2044,194997,64999,P004,19499.7,0,0,194997,3,2021
34,2021-06-24 00:00:00,24,0,6,1032,10499,10499,P017,1049.9,0,0,10499,1,2021
34,2021-06-29 00:00:00,29,0,6,2052,26997,8999,P025,2699.7000000000003,0,0,26997,3,2021
34,2021-07-27 00:00:00,27,0,7,1164,1499,1499,P023,149.9,0,0,1499,1,2021
34,2021-08-18 00:00:00,18,0,8,2416,1197,399,P030,119.7,0,0,1197,3,2021
34,2021-08-22 00:00:00,22,0,8,2501,194997,64999,P004,19499.7,0,0,194997,3,2021
34,2021-09-04 00:00:00,4,0,9,3014,8997,2999,P012,899.7,0,0,8997,3,2021
34,2021-09-13 00:00:00,13,0,9,1951,92499,92499,P005,9249.9,0,0,92499,1,2021
34,2021-09-23 00:00:00,23,0,9,2920,38997,12999,P020,3899.7000000000003,0,0,38997,3,2021
34,2021-10-04 00:00:00,4,0,10,1799,3499,3499,P009,349.90000000000003,0,0,3499,1,2021
34,2021-10-11 00:00:00,11,0,10,2890,2199,2199,P010,219.9,0,0,2199,1,2021
34,2021-11-13 00:00:00,13,0,11,3141,798,399,P030,79.80000000000001,0,0,798,2,2021
34,2021-11-25 00:00:00,25,0,11,2454,1499,1499,P011,149.9,0,0,1499,1,2021
34,2021-11-26 00:00:00,26,0,11,2538,24999,24999,P016,2499.9,0,0,24999,1,2021
34,2021-12-13 00:00:00,13,0,12,450,47997,15999,P013,4799.7,0,0,47997,3,2021
34,2022-01-02 00:00:00,2,0,1,3,69999,69999,P002,6999.900000000001,0,0,69999,1,2022
34,2022-01-13 00:00:00,13,0,1,709,16998,8499,P015,1699.8000000000002,0,0,16998,2,2022
34,2022-01-19 00:00:00,19,0,1,725,8997,2999,P012,899.7,0,0,8997,3,2022
34,2022-01-21 00:00:00,21,0,1,3483,6998,3499,P009,699.8000000000001,0,0,6998,2,2022
34,2022-01-25 00:00:00,25,0,1,795,2598,1299,P021,259.8,0,0,2598,2,2022
34,2022-02-07 00:00:00,7,0,2,935,8499,8499,P015,849.9000000000001,0,0,8499,1,2022
34,2022-03-04 00:00:00,4,0,3,159,26997,8999,P025,2699.7000000000003,0,0,26997,3,2022
34,2022-03-05 00:00:00,5,0,3,2205,11998,5999,P019,1199.8,0,0,11998,2,2022
34,2022-04-05 00:00:00,5,1199.4,4,2254,5996.8,1999,P022,599.6800000000001,0.2,PR001,5997,3,2022
34,2022-04-30 00:00:00,30,2599.8,4,942,12998.8,12999,P020,1299.88,0.2,PR001,12999,1,2022
34,2022-05-03 00:00:00,3,299.8,5,3043,1498.8,1499,P011,149.88,0.2,PR001,1499,1,2022
34,2022-06-22 00:00:00,22,0,6,516,4999,4999,P014,499.90000000000003,0,0,4999,1,2022
34,2022-06-29 00:00:00,29,0,6,2351,17997,5999,P019,1799.7,0,0,17997,3,2022
34,2022-08-10 00:00:00,10,0,8,2535,5499,5499,P008,549.9,0,0,5499,1,2022
34,2022-09-01 00:00:00,1,0,9,3209,1047,349,P028,104.7,0,0,1047,3,2022
34,2022-09-06 00:00:00,6,0,9,2341,194997,64999,P004,19499.7,0,0,194997,3,2022
34,2022-09-16 00:00:00,16,0,9,1651,24999,24999,P016,2499.9,0,0,24999,1,2022
34,2022-09-20 00:00:00,20,0,9,1329,209997,69999,P002,20999.7,0,0,209997,3,2022
34,2022-10-11 00:00:00,11,0,10,1807,1398,699,P027,139.8,0,0,1398,2,2022
34,2022-11-26 00:00:00,26,0,11,1754,297,99,P029,29.700000000000003,0,0,297,3,2022
34,2023-03-03 00:00:00,3,0,3,209,1197,399,P030,119.7,0,0,1197,3,2023
34,2023-03-20 00:00:00,20,0,3,839,184998,92499,P005,18499.8,0,0,184998,2,2023
34,2023-04-03 00:00:00,3,3599.6000000000004,4,2070,17997.8,8999,P025,1799.78,0.2,PR001,17998,2,2023
34,2023-05-14 00:00:00,14,519.6,5,1009,2597.8,1299,P021,259.78000000000003,0.2,PR001,2598,2,2023
34,2023-06-21 00:00:00,21,0,6,2244,16998,8499,P015,1699.8000000000002,0,0,16998,2,2023
34,2023-06-29 00:00:00,29,0,6,2709,5997,1999,P022,599.7,0,0,5997,3,2023
34,2023-07-08 00:00:00,8,44999.5,7,1832,89998.5,89999,P003,8999.85,0.5,PR004,89999,1,2023
34,2023-10-17 00:00:00,17,0,10,3450,25998,12999,P020,2599.8,0,0,25998,2,2023
34,2023-10-26 00:00:00,26,0,10,510,92499,92499,P005,9249.9,0,0,92499,1,2023
34,2023-12-12 00:00:00,12,0,12,2642,10499,10499,P017,1049.9,0,0,10499,1,2023
35,2020-01-23 00:00:00,23,0,1,1176,92499,92499,P005,9249.9,0,0,92499,1,2020
35,2020-02-25 00:00:00,25,0,2,1977,31998,15999,P013,3199.8,0,0,31998,2,2020
35,2020-03-15 00:00:00,15,0,3,479,2299,2299,P018,229.9,0,0,2299,1,2020
35,2020-03-18 00:00:00,18,0,3,2823,10998,5499,P026,1099.8,0,0,10998,2,2020
35,2020-03-18 00:00:00,18,0,3,2965,31998,15999,P013,3199.8,0,0,31998,2,2020
35,2020-03-19 00:00:00,19,0,3,1595,5499,5499,P008,549.9,0,0,5499,1,2020
35,2020-03-23 00:00:00,23,0,3,2882,8997,2999,P012,899.7,0,0,8997,3,2020
35,2020-04-29 00:00:00,29,1379.4,4,3315,6896.8,2299,P018,689.6800000000001,0.2,PR001,6897,3,2020
35,2020-05-13 00:00:00,13,27999.600000000002,5,1152,139997.8,69999,P002,13999.779999999999,0.2,PR001,139998,2,2020
35,2020-05-25 00:00:00,25,139.6,5,1496,697.8,349,P028,69.78,0.2,PR001,698,2,2020
35,2020-07-05 00:00:00,5,12748.5,7,292,25496.5,8499,P015,2549.65,0.5,PR004,25497,3,2020
35,2020-07-25 00:00:00,25,37498.5,7,2450,74996.5,24999,P016,7499.650000000001,0.5,PR004,74997,3,2020
35,2020-07-25 00:00:00,25,2749.5,7,3381,5498.5,5499,P026,549.85,0.5,PR004,5499,1,2020
35,2020-08-23 00:00:00,23,0,8,1296,4999,4999,P014,499.90000000000003,0,0,4999,1,2020
35,2020-09-03 00:00:00,3,0,9,2468,179998,89999,P003,17999.8,0,0,179998,2,2020
35,2020-09-13 00:00:00,13,0,9,3075,1047,349,P028,104.7,0,0,1047,3,2020
35,2020-09-19 00:00:00,19,0,9,3235,16998,8499,P015,1699.8000000000002,0,0,16998,2,2020
35,2020-09-27 00:00:00,27,0,9,259,2299,2299,P018,229.9,0,0,2299,1,2020
35,2020-10-16 00:00:00,16,0,10,1796,277497,92499,P005,27749.7,0,0,277497,3,2020
35,2020-11-17 00:00:00,17,0,11,2866,198,99,P029,19.8,0,0,198,2,2020
35,2020-12-06 00:00:00,6,0,12,1363,49998,24999,P016,4999.8,0,0,49998,2,2020
35,2020-12-18 00:00:00,18,0,12,1353,2998,1499,P023,299.8,0,0,2998,2,2020
35,2021-01-10 00:00:00,10,0,1,1565,2799,2799,P024,279.90000000000003,0,0,2799,1,2021
35,2021-01-13 00:00:00,13,0,1,2723,239997,79999,P001,23999.7,0,0,239997,3,2021
35,2021-01-24 00:00:00,24,0,1,1266,16998,8499,P015,1699.8000000000002,0,0,16998,2,2021
35,2021-02-08 00:00:00,8,0,2,1111,16998,8499,P015,1699.8000000000002,0,0,16998,2,2021
35,2021-02-17 00:00:00,17,0,2,1627,12999,12999,P020,1299.9,0,0,12999,1,2021
35,2021-03-26 00:00:00,26,0,3,1667,5598,2799,P024,559.8000000000001,0,0,5598,2,2021
35,2021-03-30 00:00:00,30,0,3,601,10497,3499,P009,1049.7,0,0,10497,3,2021
35,2021-04-30 00:00:00,30,799.6,4,711,3997.8,1999,P022,399.78000000000003,0.2,PR001,3998,2,2021
35,2021-06-08 00:00:00,8,0,6,488,4497,1499,P011,449.70000000000005,0,0,4497,3,2021
35,2021-06-22 00:00:00,22,0,6,144,6999,6999,P007,699.9000000000001,0,0,6999,1,2021
35,2021-07-21 00:00:00,21,0,7,1785,2998,1499,P023,299.8,0,0,2998,2,2021
35,2021-08-13 00:00:00,13,0,8,943,7499,7499,P006,749.9000000000001,0,0,7499,1,2021
35,2021-10-01 00:00:00,1,0,10,1025,31998,15999,P013,3199.8,0,0,31998,2,2021
35,2021-11-12 00:00:00,12,0,11,2048,1398,699,P027,139.8,0,0,1398,2,2021
35,2021-12-28 00:00:00,28,0,12,1631,14998,7499,P006,1499.8000000000002,0,0,14998,2,2021
35,2022-02-04 00:00:00,4,0,2,2810,5997,1999,P022,599.7,0,0,5997,3,2022
35,2022-02-13 00:00:00,13,0,2,2763,239997,79999,P001,23999.7,0,0,239997,3,2022
35,2022-02-16 00:00:00,16,0,2,1658,31497,10499,P017,3149.7000000000003,0,0,31497,3,2022
35,2022-02-23 00:00:00,23,0,2,2928,2998,1499,P011,299.8,0,0,2998,2,2022
35,2022-03-22 00:00:00,22,0,3,3317,22497,7499,P006,2249.7000000000003,0,0,22497,3,2022
35,2022-03-22 00:00:00,22,0,3,80,2799,2799,P024,279.90000000000003,0,0,2799,1,2022
35,2022-04-15 00:00:00,15,779.4000000000001,4,1341,3896.8,1299,P021,389.68000000000006,0.2,PR001,3897,3,2022
35,2022-05-19 00:00:00,19,299.8,5,3142,1498.8,1499,P011,149.88,0.2,PR001,1499,1,2022
35,2022-06-08 00:00:00,8,0,6,1714,3998,1999,P022,399.8,0,0,3998,2,2022
35,2022-06-21 00:00:00,21,0,6,1302,25998,12999,P020,2599.8,0,0,25998,2,2022
35,2022-07-01 00:00:00,1,0,7,654,698,349,P028,69.8,0,0,698,2,2022
35,2022-07-09 00:00:00,9,3499,7,3386,6997.5,3499,P009,699.75,0.5,PR004,6998,2,2022
35,2022-07-29 00:00:00,29,0,7,2020,1999,1999,P022,199.9,0,0,1999,1,2022
35,2022-08-08 00:00:00,8,0,8,1153,8999,8999,P025,899.9000000000001,0,0,8999,1,2022
35,2022-09-20 00:00:00,20,0,9,362,9998,4999,P014,999.8000000000001,0,0,9998,2,2022
35,2022-10-15 00:00:00,15,0,10,1513,297,99,P029,29.700000000000003,0,0,297,3,2022
35,2022-10-23 00:00:00,23,0,10,1015,277497,92499,P005,27749.7,0,0,277497,3,2022
35,2022-11-04 00:00:00,4,0,11,966,4999,4999,P014,499.90000000000003,0,0,4999,1,2022
35,2022-11-23 00:00:00,23,0,11,1955,5499,5499,P008,549.9,0,0,5499,1,2022
35,2022-12-09 00:00:00,9,0,12,2551,14997,4999,P014,1499.7,0,0,14997,3,2022
35,2022-12-23 00:00:00,23,0,12,52,698,349,P028,69.8,0,0,698,2,2022
35,2023-01-17 00:00:00,17,0,1,1202,194997,64999,P004,19499.7,0,0,194997,3,2023
35,2023-02-02 00:00:00,2,0,2,2047,14997,4999,P014,1499.7,0,0,14997,3,2023
35,2023-02-19 00:00:00,19,0,2,2262,209997,69999,P002,20999.7,0,0,209997,3,2023
35,2023-03-03 00:00:00,3,0,3,2784,22497,7499,P006,2249.7000000000003,0,0,22497,3,2023
35,2023-03-13 00:00:00,13,0,3,2640,2998,1499,P011,299.8,0,0,2998,2,2023
35,2023-03-14 00:00:00,14,0,3,2883,2999,2999,P012,299.90000000000003,0,0,2999,1,2023
35,2023-03-24 00:00:00,24,0,3,440,5499,5499,P026,549.9,0,0,5499,1,2023
35,2023-04-19 00:00:00,19,6299.400000000001,4,548,31496.8,10499,P017,3149.6800000000003,0.2,PR001,31497,3,2023
35,2023-05-23 00:00:00,23,1379.4,5,3425,6896.8,2299,P018,689.6800000000001,0.2,PR001,6897,3,2023
35,2023-05-24 00:00:00,24,159.60000000000002,5,1578,797.8,399,P030,79.78,0.2,PR001,798,2,2023
35,2023-05-26 00:00:00,26,2599.8,5,473,12998.8,12999,P020,1299.88,0.2,PR001,12999,1,2023
35,2023-06-09 00:00:00,9,0,6,3439,8999,8999,P025,899.9000000000001,0,0,8999,1,2023
35,2023-06-26 00:00:00,26,0,6,1056,8499,8499,P015,849.9000000000001,0,0,8499,1,2023
35,2023-07-06 00:00:00,6,0,7,1890,1299,1299,P021,129.9,0,0,1299,1,2023
35,2023-07-08 00:00:00,8,10498.5,7,315,20996.5,6999,P007,2099.65,0.5,PR004,20997,3,2023
35,2023-07-15 00:00:00,15,92499,7,3356,184997.5,92499,P005,18499.75,0.5,PR004,184998,2,2023
35,2023-07-19 00:00:00,19,0,7,1483,14997,4999,P014,1499.7,0,0,14997,3,2023
35,2023-08-20 00:00:00,20,0,8,3342,6998,3499,P009,699.8000000000001,0,0,6998,2,2023
35,2023-09-02 00:00:00,2,0,9,2770,5997,1999,P022,599.7,0,0,5997,3,2023
35,2023-09-11 00:00:00,11,0,9,2426,20997,6999,P007,2099.7000000000003,0,0,20997,3,2023
35,2023-09-29 00:00:00,29,0,9,2638,6998,3499,P009,699.8000000000001,0,0,6998,2,2023
35,2023-10-02 00:00:00,2,0,10,69,349,349,P028,34.9,0,0,349,1,2023
35,2023-11-13 00:00:00,13,0,11,2131,798,399,P030,79.80000000000001,0,0,798,2,2023
35,2023-12-13 00:00:00,13,0,12,2363,10499,10499,P017,1049.9,0,0,10499,1,2023
35,2023-12-22 00:00:00,22,3218.6,12,1209,4597.3,2299,P018,459.73,0.7,PR005,4598,2,2023
36,2020-01-13 00:00:00,13,0,1,2900,297,99,P029,29.700000000000003,0,0,297,3,2020
36,2020-01-19 00:00:00,19,0,1,828,14998,7499,P006,1499.8000000000002,0,0,14998,2,2020
36,2020-02-02 00:00:00,2,0,2,3319,6897,2299,P018,689.7,0,0,6897,3,2020
36,2020-02-07 00:00:00,7,0,2,1677,1499,1499,P023,149.9,0,0,1499,1,2020
36,2020-02-20 00:00:00,20,0,2,385,1999,1999,P022,199.9,0,0,1999,1,2020
36,2020-03-11 00:00:00,11,0,3,1833,47997,15999,P013,4799.7,0,0,47997,3,2020
36,2020-04-07 00:00:00,7,419.40000000000003,4,1105,2096.8,699,P027,209.68000000000004,0.2,PR001,2097,3,2020
36,2020-04-23 00:00:00,23,47999.4,4,523,239996.8,79999,P001,23999.68,0.2,PR001,239997,3,2020
36,2020-05-29 00:00:00,29,3299.4,5,2105,16496.8,5499,P008,1649.68,0.2,PR001,16497,3,2020
36,2020-06-24 00:00:00,24,0,6,1538,269997,89999,P003,26999.7,0,0,269997,3,2020
36,2020-07-01 00:00:00,1,0,7,905,10497,3499,P009,1049.7,0,0,10497,3,2020
36,2020-08-29 00:00:00,29,0,8,252,6998,3499,P009,699.8000000000001,0,0,6998,2,2020
36,2020-09-10 00:00:00,10,0,9,1869,5998,2999,P012,599.8000000000001,0,0,5998,2,2020
36,2020-09-17 00:00:00,17,0,9,2141,10998,5499,P008,1099.8,0,0,10998,2,2020
36,2020-09-27 00:00:00,27,0,9,495,15999,15999,P013,1599.9,0,0,15999,1,2020
36,2020-10-04 00:00:00,4,0,10,740,74997,24999,P016,7499.700000000001,0,0,74997,3,2020
36,2020-10-05 00:00:00,5,0,10,1050,1299,1299,P021,129.9,0,0,1299,1,2020
36,2020-10-31 00:00:00,31,0,10,2668,7499,7499,P006,749.9000000000001,0,0,7499,1,2020
36,2020-11-22 00:00:00,22,0,11,2654,6998,3499,P009,699.8000000000001,0,0,6998,2,2020
36,2020-12-25 00:00:00,25,0,12,2631,159998,79999,P001,15999.800000000001,0,0,159998,2,2020
36,2021-02-05 00:00:00,5,0,2,1456,2199,2199,P010,219.9,0,0,2199,1,2021
36,2021-03-17 00:00:00,17,0,3,815,699,699,P027,69.9,0,0,699,1,2021
36,2021-04-03 00:00:00,3,299.8,4,671,1498.8,1499,P023,149.88,0.2,PR001,1499,1,2021
36,2021-04-15 00:00:00,15,299.8,4,2597,1498.8,1499,P023,149.88,0.2,PR001,1499,1,2021
36,2021-04-18 00:00:00,18,19.8,4,1081,98.8,99,P029,9.88,0.2,PR001,99,1,2021
36,2021-05-22 00:00:00,22,14999.400000000001,5,283,74996.8,24999,P016,7499.68,0.2,PR001,74997,3,2021
36,2021-07-04 00:00:00,4,8248.5,7,2005,16496.5,5499,P008,1649.65,0.5,PR004,16497,3,2021
36,2021-08-14 00:00:00,14,0,8,770,9998,4999,P014,999.8000000000001,0,0,9998,2,2021
36,2021-09-28 00:00:00,28,0,9,1693,1398,699,P027,139.8,0,0,1398,2,2021
36,2021-10-27 00:00:00,27,0,10,2862,22497,7499,P006,2249.7000000000003,0,0,22497,3,2021
36,2021-11-07 00:00:00,7,0,11,1313,297,99,P029,29.700000000000003,0,0,297,3,2021
36,2021-12-08 00:00:00,8,0,12,792,31497,10499,P017,3149.7000000000003,0,0,31497,3,2021
36,2021-12-10 00:00:00,10,0,12,2166,198,99,P029,19.8,0,0,198,2,2021
36,2021-12-11 00:00:00,11,0,12,1221,13998,6999,P007,1399.8000000000002,0,0,13998,2,2021
36,2021-12-29 00:00:00,29,0,12,294,798,399,P030,79.80000000000001,0,0,798,2,2021
36,2022-02-16 00:00:00,16,0,2,493,5998,2999,P012,599.8000000000001,0,0,5998,2,2022
36,2022-02-23 00:00:00,23,0,2,1934,17997,5999,P019,1799.7,0,0,17997,3,2022
36,2022-02-26 00:00:00,26,0,2,1901,5499,5499,P008,549.9,0,0,5499,1,2022
36,2022-04-04 00:00:00,4,5199.6,4,891,25997.8,12999,P020,2599.78,0.2,PR001,25998,2,2022
36,2022-04-19 00:00:00,19,1399.8000000000002,4,2374,6998.8,6999,P007,699.8800000000001,0.2,PR001,6999,1,2022
36,2022-04-29 00:00:00,29,3299.4,4,3426,16496.8,5499,P026,1649.68,0.2,PR001,16497,3,2022
36,2022-05-10 00:00:00,10,69.8,5,3447,348.8,349,P028,34.88,0.2,PR001,349,1,2022
36,2022-05-28 00:00:00,28,1379.4,5,2762,6896.8,2299,P018,689.6800000000001,0.2,PR001,6897,3,2022
36,2022-07-17 00:00:00,17,3749.5,7,3359,7498.5,7499,P006,749.85,0.5,PR004,7499,1,2022
36,2022-07-29 00:00:00,29,0,7,2627,25497,8499,P015,2549.7000000000003,0,0,25497,3,2022
36,2022-08-14 00:00:00,14,0,8,2072,2199,2199,P010,219.9,0,0,2199,1,2022
36,2022-08-21 00:00:00,21,0,8,3204,1398,699,P027,139.8,0,0,1398,2,2022
36,2022-09-13 00:00:00,13,0,9,3181,4497,1499,P023,449.70000000000005,0,0,4497,3,2022
36,2022-09-21 00:00:00,21,0,9,1815,5999,5999,P019,599.9,0,0,5999,1,2022
36,2022-09-22 00:00:00,22,0,9,3354,49998,24999,P016,4999.8,0,0,49998,2,2022
36,2022-10-05 00:00:00,5,0,10,2856,1047,349,P028,104.7,0,0,1047,3,2022
36,2022-11-18 00:00:00,18,0,11,1440,38997,12999,P020,3899.7000000000003,0,0,38997,3,2022
36,2023-01-17 00:00:00,17,0,1,756,8999,8999,P025,899.9000000000001,0,0,8999,1,2023
36,2023-02-19 00:00:00,19,0,2,3166,31998,15999,P013,3199.8,0,0,31998,2,2023
36,2023-02-27 00:00:00,27,0,2,1245,16497,5499,P026,1649.7,0,0,16497,3,2023
36,2023-03-01 00:00:00,1,0,3,1279,25998,12999,P020,2599.8,0,0,25998,2,2023
36,2023-03-08 00:00:00,8,0,3,1817,22497,7499,P006,2249.7000000000003,0,0,22497,3,2023
36,2023-03-13 00:00:00,13,0,3,605,184998,92499,P005,18499.8,0,0,184998,2,2023
36,2023-04-30 00:00:00,30,3399.6000000000004,4,3245,16997.8,8499,P015,1699.78,0.2,PR001,16998,2,2023
36,2023-05-01 00:00:00,1,19.8,5,2437,98.8,99,P029,9.88,0.2,PR001,99,1,2023
36,2023-05-09 00:00:00,9,17999.8,5,1242,89998.8,89999,P003,8999.880000000001,0.2,PR001,89999,1,2023
36,2023-06-06 00:00:00,6,0,6,2479,14998,7499,P006,1499.8000000000002,0,0,14998,2,2023
36,2023-07-13 00:00:00,13,0,7,3284,159998,79999,P001,15999.800000000001,0,0,159998,2,2023
36,2023-07-20 00:00:00,20,0,7,1755,277497,92499,P005,27749.7,0,0,277497,3,2023
36,2023-07-28 00:00:00,28,0,7,1569,4398,2199,P010,439.8,0,0,4398,2,2023
36,2023-08-03 00:00:00,3,0,8,2436,25497,8499,P015,2549.7000000000003,0,0,25497,3,2023
36,2023-08-28 00:00:00,28,0,8,2286,2998,1499,P011,299.8,0,0,2998,2,2023
36,2023-09-02 00:00:00,2,0,9,803,25998,12999,P020,2599.8,0,0,25998,2,2023
36,2023-09-17 00:00:00,17,0,9,2656,194997,64999,P004,19499.7,0,0,194997,3,2023
36,2023-12-04 00:00:00,4,0,12,3305,6597,2199,P010,659.7,0,0,6597,3,2023
